chapter,concept_id,display_name,determinism_class,spec_file,parameter_name,parameter_description,parameter_type_if_available,calibration_scope,required_for_detection,missing_feed_behavior,notes
9: Intermarket Confirmation,ch09_gold_drivers_real_yields_dxy_breakevens,"Gold Drivers: Real Yields, DXY, Breakevens",JUDGMENT_ASSISTED,spec/detection_specs/ch09_gold_drivers_real_yields_dxy_breakevens.yaml,gold_drivers_real_yields_dxy_breakevens_downgrade_rule,"Rule for downgrading late, conflicted, thin, or unsupported evidence.",confidence_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=confidence_rule
9: Intermarket Confirmation,ch09_gold_drivers_real_yields_dxy_breakevens,"Gold Drivers: Real Yields, DXY, Breakevens",JUDGMENT_ASSISTED,spec/detection_specs/ch09_gold_drivers_real_yields_dxy_breakevens.yaml,gold_drivers_real_yields_dxy_breakevens_evidence_weighting_protocol,Review protocol for weighing evidence families without pretending the read is deterministic.,human_review_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=human_review_rule
9: Intermarket Confirmation,ch09_intermarket_confirmation_general_principle,Intermarket Confirmation (General Principle),JUDGMENT_ASSISTED,spec/detection_specs/ch09_intermarket_confirmation_general_principle.yaml,intermarket_confirmation_general_principle_downgrade_rule,"Rule for downgrading late, conflicted, thin, or unsupported evidence.",confidence_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=confidence_rule
9: Intermarket Confirmation,ch09_intermarket_confirmation_general_principle,Intermarket Confirmation (General Principle),JUDGMENT_ASSISTED,spec/detection_specs/ch09_intermarket_confirmation_general_principle.yaml,intermarket_confirmation_general_principle_evidence_weighting_protocol,Review protocol for weighing evidence families without pretending the read is deterministic.,human_review_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=human_review_rule
9: Intermarket Confirmation,ch09_nq_es_relative_strength_and_index_internals,NQ/ES Relative Strength & Index Internals,JUDGMENT_ASSISTED,spec/detection_specs/ch09_nq_es_relative_strength_and_index_internals.yaml,nq_es_relative_strength_and_index_internals_downgrade_rule,"Rule for downgrading late, conflicted, thin, or unsupported evidence.",confidence_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=confidence_rule
9: Intermarket Confirmation,ch09_nq_es_relative_strength_and_index_internals,NQ/ES Relative Strength & Index Internals,JUDGMENT_ASSISTED,spec/detection_specs/ch09_nq_es_relative_strength_and_index_internals.yaml,nq_es_relative_strength_and_index_internals_evidence_weighting_protocol,Review protocol for weighing evidence families without pretending the read is deterministic.,human_review_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=human_review_rule
9: Intermarket Confirmation,ch09_the_yield_curve_and_rate_repricing,The Yield Curve & Rate Repricing,JUDGMENT_ASSISTED,spec/detection_specs/ch09_the_yield_curve_and_rate_repricing.yaml,the_yield_curve_and_rate_repricing_downgrade_rule,"Rule for downgrading late, conflicted, thin, or unsupported evidence.",confidence_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=confidence_rule
9: Intermarket Confirmation,ch09_the_yield_curve_and_rate_repricing,The Yield Curve & Rate Repricing,JUDGMENT_ASSISTED,spec/detection_specs/ch09_the_yield_curve_and_rate_repricing.yaml,the_yield_curve_and_rate_repricing_evidence_weighting_protocol,Review protocol for weighing evidence families without pretending the read is deterministic.,human_review_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=human_review_rule
9: Intermarket Confirmation,ch09_treasury_auctions_and_supply,Treasury Auctions & Supply,JUDGMENT_ASSISTED,spec/detection_specs/ch09_treasury_auctions_and_supply.yaml,treasury_auctions_and_supply_downgrade_rule,"Rule for downgrading late, conflicted, thin, or unsupported evidence.",confidence_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=confidence_rule
9: Intermarket Confirmation,ch09_treasury_auctions_and_supply,Treasury Auctions & Supply,JUDGMENT_ASSISTED,spec/detection_specs/ch09_treasury_auctions_and_supply.yaml,treasury_auctions_and_supply_evidence_weighting_protocol,Review protocol for weighing evidence families without pretending the read is deterministic.,human_review_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=human_review_rule
9: Intermarket Confirmation,ch09_treasury_cash_futures_and_basis,Treasury Cash/Futures & Basis,JUDGMENT_ASSISTED,spec/detection_specs/ch09_treasury_cash_futures_and_basis.yaml,treasury_cash_futures_and_basis_downgrade_rule,"Rule for downgrading late, conflicted, thin, or unsupported evidence.",confidence_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=confidence_rule
9: Intermarket Confirmation,ch09_treasury_cash_futures_and_basis,Treasury Cash/Futures & Basis,JUDGMENT_ASSISTED,spec/detection_specs/ch09_treasury_cash_futures_and_basis.yaml,treasury_cash_futures_and_basis_evidence_weighting_protocol,Review protocol for weighing evidence families without pretending the read is deterministic.,human_review_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=human_review_rule
9: Intermarket Confirmation,ch09_vix_credit_and_cross_asset_risk_tone,"VIX, Credit & Cross-Asset Risk Tone",JUDGMENT_ASSISTED,spec/detection_specs/ch09_vix_credit_and_cross_asset_risk_tone.yaml,vix_credit_and_cross_asset_risk_tone_downgrade_rule,"Rule for downgrading late, conflicted, thin, or unsupported evidence.",confidence_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=confidence_rule
9: Intermarket Confirmation,ch09_vix_credit_and_cross_asset_risk_tone,"VIX, Credit & Cross-Asset Risk Tone",JUDGMENT_ASSISTED,spec/detection_specs/ch09_vix_credit_and_cross_asset_risk_tone.yaml,vix_credit_and_cross_asset_risk_tone_evidence_weighting_protocol,Review protocol for weighing evidence families without pretending the read is deterministic.,human_review_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=human_review_rule
10: Catalyst Interpretation,ch10_catalyst_effect_on_thesis,Catalyst Effect on Thesis,JUDGMENT_ASSISTED,spec/detection_specs/ch10_catalyst_effect_on_thesis.yaml,catalyst_effect_on_thesis_downgrade_rule,"Rule for downgrading late, conflicted, thin, or unsupported evidence.",confidence_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=confidence_rule
10: Catalyst Interpretation,ch10_catalyst_effect_on_thesis,Catalyst Effect on Thesis,JUDGMENT_ASSISTED,spec/detection_specs/ch10_catalyst_effect_on_thesis.yaml,catalyst_effect_on_thesis_evidence_weighting_protocol,Review protocol for weighing evidence families without pretending the read is deterministic.,human_review_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=human_review_rule
10: Catalyst Interpretation,ch10_narrative_consensus_and_disagreement,Narrative Consensus & Disagreement,JUDGMENT_ASSISTED,spec/detection_specs/ch10_narrative_consensus_and_disagreement.yaml,narrative_consensus_and_disagreement_downgrade_rule,"Rule for downgrading late, conflicted, thin, or unsupported evidence.",confidence_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=confidence_rule
10: Catalyst Interpretation,ch10_narrative_consensus_and_disagreement,Narrative Consensus & Disagreement,JUDGMENT_ASSISTED,spec/detection_specs/ch10_narrative_consensus_and_disagreement.yaml,narrative_consensus_and_disagreement_evidence_weighting_protocol,Review protocol for weighing evidence families without pretending the read is deterministic.,human_review_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=human_review_rule
10: Catalyst Interpretation,ch10_new_information_vs_recycled_context,New Information vs. Recycled Context,JUDGMENT_ASSISTED,spec/detection_specs/ch10_new_information_vs_recycled_context.yaml,new_information_vs_recycled_context_downgrade_rule,"Rule for downgrading late, conflicted, thin, or unsupported evidence.",confidence_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=confidence_rule
10: Catalyst Interpretation,ch10_new_information_vs_recycled_context,New Information vs. Recycled Context,JUDGMENT_ASSISTED,spec/detection_specs/ch10_new_information_vs_recycled_context.yaml,new_information_vs_recycled_context_evidence_weighting_protocol,Review protocol for weighing evidence families without pretending the read is deterministic.,human_review_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=human_review_rule
10: Catalyst Interpretation,ch10_pricing_in,Pricing-In,JUDGMENT_ASSISTED,spec/detection_specs/ch10_pricing_in.yaml,pricing_in_downgrade_rule,"Rule for downgrading late, conflicted, thin, or unsupported evidence.",confidence_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=confidence_rule
10: Catalyst Interpretation,ch10_pricing_in,Pricing-In,JUDGMENT_ASSISTED,spec/detection_specs/ch10_pricing_in.yaml,pricing_in_evidence_weighting_protocol,Review protocol for weighing evidence families without pretending the read is deterministic.,human_review_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=human_review_rule
10: Catalyst Interpretation,ch10_source_quality,Source Quality,JUDGMENT_ASSISTED,spec/detection_specs/ch10_source_quality.yaml,source_quality_downgrade_rule,"Rule for downgrading late, conflicted, thin, or unsupported evidence.",confidence_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=confidence_rule
10: Catalyst Interpretation,ch10_source_quality,Source Quality,JUDGMENT_ASSISTED,spec/detection_specs/ch10_source_quality.yaml,source_quality_evidence_weighting_protocol,Review protocol for weighing evidence families without pretending the read is deterministic.,human_review_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=human_review_rule
10: Catalyst Interpretation,ch10_transmission_mechanism_and_order_effects,Transmission Mechanism & Order Effects,JUDGMENT_ASSISTED,spec/detection_specs/ch10_transmission_mechanism_and_order_effects.yaml,transmission_mechanism_and_order_effects_downgrade_rule,"Rule for downgrading late, conflicted, thin, or unsupported evidence.",confidence_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=confidence_rule
10: Catalyst Interpretation,ch10_transmission_mechanism_and_order_effects,Transmission Mechanism & Order Effects,JUDGMENT_ASSISTED,spec/detection_specs/ch10_transmission_mechanism_and_order_effects.yaml,transmission_mechanism_and_order_effects_evidence_weighting_protocol,Review protocol for weighing evidence families without pretending the read is deterministic.,human_review_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=human_review_rule
11: Trade-State Management,ch11_active_trade_state_vs_market_thesis_state,Active Trade State vs. Market Thesis State,JUDGMENT_ASSISTED,spec/detection_specs/ch11_active_trade_state_vs_market_thesis_state.yaml,active_trade_state_vs_market_thesis_state_downgrade_rule,"Rule for downgrading late, conflicted, thin, or unsupported evidence.",confidence_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=confidence_rule
11: Trade-State Management,ch11_active_trade_state_vs_market_thesis_state,Active Trade State vs. Market Thesis State,JUDGMENT_ASSISTED,spec/detection_specs/ch11_active_trade_state_vs_market_thesis_state.yaml,active_trade_state_vs_market_thesis_state_evidence_weighting_protocol,Review protocol for weighing evidence families without pretending the read is deterministic.,human_review_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=human_review_rule
11: Trade-State Management,ch11_maintenance_conditions,Maintenance Conditions,JUDGMENT_ASSISTED,spec/detection_specs/ch11_maintenance_conditions.yaml,maintenance_conditions_downgrade_rule,"Rule for downgrading late, conflicted, thin, or unsupported evidence.",confidence_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=confidence_rule
11: Trade-State Management,ch11_maintenance_conditions,Maintenance Conditions,JUDGMENT_ASSISTED,spec/detection_specs/ch11_maintenance_conditions.yaml,maintenance_conditions_evidence_weighting_protocol,Review protocol for weighing evidence families without pretending the read is deterministic.,human_review_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=human_review_rule
11: Trade-State Management,ch11_review_reduce_stand_aside_state,Review / Reduce / Stand-Aside State,JUDGMENT_ASSISTED,spec/detection_specs/ch11_review_reduce_stand_aside_state.yaml,review_reduce_stand_aside_state_downgrade_rule,"Rule for downgrading late, conflicted, thin, or unsupported evidence.",confidence_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=confidence_rule
11: Trade-State Management,ch11_review_reduce_stand_aside_state,Review / Reduce / Stand-Aside State,JUDGMENT_ASSISTED,spec/detection_specs/ch11_review_reduce_stand_aside_state.yaml,review_reduce_stand_aside_state_evidence_weighting_protocol,Review protocol for weighing evidence families without pretending the read is deterministic.,human_review_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=human_review_rule
11: Trade-State Management,ch11_thesis_invalidation,Thesis Invalidation,JUDGMENT_ASSISTED,spec/detection_specs/ch11_thesis_invalidation.yaml,thesis_invalidation_downgrade_rule,"Rule for downgrading late, conflicted, thin, or unsupported evidence.",confidence_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=confidence_rule
11: Trade-State Management,ch11_thesis_invalidation,Thesis Invalidation,JUDGMENT_ASSISTED,spec/detection_specs/ch11_thesis_invalidation.yaml,thesis_invalidation_evidence_weighting_protocol,Review protocol for weighing evidence families without pretending the read is deterministic.,human_review_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=human_review_rule
11: Trade-State Management,ch11_thesis_replacement_and_bias_flip,Thesis Replacement & Bias Flip,JUDGMENT_ASSISTED,spec/detection_specs/ch11_thesis_replacement_and_bias_flip.yaml,thesis_replacement_and_bias_flip_downgrade_rule,"Rule for downgrading late, conflicted, thin, or unsupported evidence.",confidence_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=confidence_rule
11: Trade-State Management,ch11_thesis_replacement_and_bias_flip,Thesis Replacement & Bias Flip,JUDGMENT_ASSISTED,spec/detection_specs/ch11_thesis_replacement_and_bias_flip.yaml,thesis_replacement_and_bias_flip_evidence_weighting_protocol,Review protocol for weighing evidence families without pretending the read is deterministic.,human_review_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=human_review_rule
11: Trade-State Management,ch11_thesis_staleness_and_expiration,Thesis Staleness & Expiration,JUDGMENT_ASSISTED,spec/detection_specs/ch11_thesis_staleness_and_expiration.yaml,thesis_staleness_and_expiration_downgrade_rule,"Rule for downgrading late, conflicted, thin, or unsupported evidence.",confidence_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=confidence_rule
11: Trade-State Management,ch11_thesis_staleness_and_expiration,Thesis Staleness & Expiration,JUDGMENT_ASSISTED,spec/detection_specs/ch11_thesis_staleness_and_expiration.yaml,thesis_staleness_and_expiration_evidence_weighting_protocol,Review protocol for weighing evidence families without pretending the read is deterministic.,human_review_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=human_review_rule
11: Trade-State Management,ch11_thesis_state_lifecycle,Thesis State Lifecycle,JUDGMENT_ASSISTED,spec/detection_specs/ch11_thesis_state_lifecycle.yaml,thesis_state_lifecycle_downgrade_rule,"Rule for downgrading late, conflicted, thin, or unsupported evidence.",confidence_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=confidence_rule
11: Trade-State Management,ch11_thesis_state_lifecycle,Thesis State Lifecycle,JUDGMENT_ASSISTED,spec/detection_specs/ch11_thesis_state_lifecycle.yaml,thesis_state_lifecycle_evidence_weighting_protocol,Review protocol for weighing evidence families without pretending the read is deterministic.,human_review_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=human_review_rule
11: Trade-State Management,ch11_thesis_weakening_and_degradation,Thesis Weakening & Degradation,JUDGMENT_ASSISTED,spec/detection_specs/ch11_thesis_weakening_and_degradation.yaml,thesis_weakening_and_degradation_downgrade_rule,"Rule for downgrading late, conflicted, thin, or unsupported evidence.",confidence_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=confidence_rule
11: Trade-State Management,ch11_thesis_weakening_and_degradation,Thesis Weakening & Degradation,JUDGMENT_ASSISTED,spec/detection_specs/ch11_thesis_weakening_and_degradation.yaml,thesis_weakening_and_degradation_evidence_weighting_protocol,Review protocol for weighing evidence families without pretending the read is deterministic.,human_review_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=human_review_rule
12: Setup Quality & Action Vocabulary,ch12_alignment_across_dimensions,Alignment Across Dimensions,JUDGMENT_ASSISTED,spec/detection_specs/ch12_alignment_across_dimensions.yaml,alignment_across_dimensions_downgrade_rule,"Rule for downgrading late, conflicted, thin, or unsupported evidence.",confidence_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=confidence_rule
12: Setup Quality & Action Vocabulary,ch12_alignment_across_dimensions,Alignment Across Dimensions,JUDGMENT_ASSISTED,spec/detection_specs/ch12_alignment_across_dimensions.yaml,alignment_across_dimensions_evidence_weighting_protocol,Review protocol for weighing evidence families without pretending the read is deterministic.,human_review_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=human_review_rule
12: Setup Quality & Action Vocabulary,ch12_asymmetry_and_practical_r_r,Asymmetry & Practical R:R,JUDGMENT_ASSISTED,spec/detection_specs/ch12_asymmetry_and_practical_r_r.yaml,asymmetry_and_practical_r_r_downgrade_rule,"Rule for downgrading late, conflicted, thin, or unsupported evidence.",confidence_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=confidence_rule
12: Setup Quality & Action Vocabulary,ch12_asymmetry_and_practical_r_r,Asymmetry & Practical R:R,JUDGMENT_ASSISTED,spec/detection_specs/ch12_asymmetry_and_practical_r_r.yaml,asymmetry_and_practical_r_r_evidence_weighting_protocol,Review protocol for weighing evidence families without pretending the read is deterministic.,human_review_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=human_review_rule
12: Setup Quality & Action Vocabulary,ch12_execution_environment_quality_and_veto,Execution Environment Quality & Veto,CALIBRATED,spec/detection_specs/ch12_execution_environment_quality_and_veto.yaml,execution_environment_quality_and_veto_classification_requirement,Calibrated evidence requirement for Execution Environment Quality & Veto.,relative_or_sequence_measure,instrument_session_timeframe_regime,YES,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: REFUSE_TO_CLASSIFY; missing_optional_input: DEGRADED_CONFIDENCE,status=calibration_required; unit=relative_or_sequence_measure
12: Setup Quality & Action Vocabulary,ch12_execution_environment_quality_and_veto,Execution Environment Quality & Veto,CALIBRATED,spec/detection_specs/ch12_execution_environment_quality_and_veto.yaml,execution_environment_quality_and_veto_confirmation_window,"Review window for confirmation, failure, downgrade, or refusal behavior.",duration_or_bars,instrument_session_timeframe_regime,YES,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: REFUSE_TO_CLASSIFY; missing_optional_input: DEGRADED_CONFIDENCE,status=calibration_required; unit=duration_or_bars
12: Setup Quality & Action Vocabulary,ch12_execution_environment_quality_and_veto,Execution Environment Quality & Veto,CALIBRATED,spec/detection_specs/ch12_execution_environment_quality_and_veto.yaml,execution_environment_quality_and_veto_conflict_downgrade_rule,Rule for downgrading when required and optional evidence conflict.,evidence_conflict_rule,instrument_session_timeframe_regime,YES,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: REFUSE_TO_CLASSIFY; missing_optional_input: DEGRADED_CONFIDENCE,status=calibration_required; unit=evidence_conflict_rule
12: Setup Quality & Action Vocabulary,ch12_invalidation_and_confirmation_clarity,Invalidation & Confirmation Clarity,JUDGMENT_ASSISTED,spec/detection_specs/ch12_invalidation_and_confirmation_clarity.yaml,invalidation_and_confirmation_clarity_downgrade_rule,"Rule for downgrading late, conflicted, thin, or unsupported evidence.",confidence_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=confidence_rule
12: Setup Quality & Action Vocabulary,ch12_invalidation_and_confirmation_clarity,Invalidation & Confirmation Clarity,JUDGMENT_ASSISTED,spec/detection_specs/ch12_invalidation_and_confirmation_clarity.yaml,invalidation_and_confirmation_clarity_evidence_weighting_protocol,Review protocol for weighing evidence families without pretending the read is deterministic.,human_review_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=human_review_rule
